id,site_x,job_url_x,job_url_direct_x,company_x,location_x,date_posted_x,job_type_x,salary_source_x,interval_x,min_amount_x,max_amount_x,currency_x,is_remote_x,listing_type_x,emails_x,company_industry_x,company_url_x,company_logo_x,company_url_direct_x,company_addresses_x,company_num_employees_x,company_revenue_x,company_description_x,site_y,job_url_y,job_url_direct_y,title_y,company_y,location_y,date_posted_y,job_type_y,salary_source_y,interval_y,min_amount_y,max_amount_y,currency_y,is_remote_y,listing_type_y,emails_y,description_y,company_industry_y,company_url_y,company_logo_y,company_url_direct_y,company_addresses_y,company_num_employees_y,company_revenue_y,company_description_y,skills,skills_count,job_category,job_category_encoded,location_x_encoded,is_remote_x_encoded,average_salary,predicted_job_category,actual_job_category,accuracy
in-f7b4d058e1b29508,indeed,https://www.indeed.com/viewjob?jk=f7b4d058e1b29508,https://careers.mckesson.com/en/job/columbus/technical-validation-analyst/733/72581275872,Compile,"Columbus, OH, US",2024-11-07,,direct_data,yearly,73700.0,122900.0,USD,False,,,,https://www.indeed.com/cmp/Compile,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,2,507,0,98300.0,Other,Other,Correct
in-f8a6b750ba0d7bad,indeed,https://www.indeed.com/viewjob?jk=f8a6b750ba0d7bad,https://app.jobvite.com/CompanyJobs/Job.aspx?j=ot0Rufwy&loc=C4MvWfw1&s=Indeed,"Dewolff, Boberg & Associates","Arlington, TX, US",2024-11-20,fulltime,direct_data,yearly,81659.0,103398.0,USD,False,,,Consulting And Business Services,"https://www.indeed.com/cmp/Dewolff,-Boberg-&-Associates",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a12f71539a6c1aa3ee4c1163851d5e2c,https://www.dbaresults.com,"Dallas, TX",51 to 200,$5M to $25M (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,726,0,92528.5,Other,Other,Correct
in-f8f0d92e3a1a8a29,indeed,https://www.indeed.com/viewjob?jk=f8f0d92e3a1a8a29,https://jobs.smartrecruiters.com/UniversityOfMarylandMedicalSystem/3743990005967442-epic-prelude-grand-central-application-system-analyst-iii,University of Maryland Medical System,"Baltimore, MD, US",2024-11-21,fulltime,direct_data,hourly,37.0,57.0,USD,False,,,,https://www.indeed.com/cmp/University-of-Maryland-Medical-System,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/06486dac4c11a0d0c345d7a85fb01c17,https://jobs.umms.org/,"Baltimore, MD","10,000+",Decline to state,"UMMS is a national and regional referral center for trauma, cancer care, neurocare, cardiac care, women's and children's health and physical rehabilitation.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,727,0,47.0,Other,Other,Correct
in-f947683e1675e374,indeed,https://www.indeed.com/viewjob?jk=f947683e1675e374,https://jobs.concentrix.com/job/phn-phn-15536180,Concentrix,US,2024-11-19,,direct_data,yearly,98434.0,124640.0,USD,True,,,,https://www.indeed.com/cmp/Concentrix,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc0e868d737c929fab77e2fd6c770494,https://www.concentrix.com,"Newark, CA","10,000+",$1B to $5B (USD),Experience the power of YOU,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,386,1,111537.0,,Other,Incorrect
in-f9faf49ad7811b6e,indeed,https://www.indeed.com/viewjob?jk=f9faf49ad7811b6e,https://codb.criterionhcm.com/jobs/447/1/#,"City of Daytona Beach, FL","Daytona Beach, FL, US",2024-11-20,fulltime,direct_data,yearly,55983.0,70887.0,USD,False,,,Government,"https://www.indeed.com/cmp/City-of-Daytona-Beach,-Fl",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c5fcfd39642b201bece7031d2c12371a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,555,0,63435.0,,Other,Incorrect
in-fb46ffa9a658d769,indeed,https://www.indeed.com/viewjob?jk=fb46ffa9a658d769,https://capps.taleo.net/careersection/ex/jobdetail.ftl?job=00046376&tz=GMT-06%3A00&tzname=America%2FChicago,Texas Comptroller of Public Accounts,"Austin, TX, US",2024-11-19,"temporary, fulltime",direct_data,monthly,1275.0,2550.0,USD,False,,,,https://www.indeed.com/cmp/Texas-Comptroller-of-Public-Accounts,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4195ec7a1e1f948d6f81bac5f163b54b,https://window.state.tx.us,"111 East 17th Street
Austin, Texas 78774","10,000+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,416,0,1912.5,,Other,Incorrect
in-fb58c67ef6ff6550,indeed,https://www.indeed.com/viewjob?jk=fb58c67ef6ff6550,https://jobs.belimo.com/job/Danbury-CRM-Application-Specialist-%28Microsoft-Dynamics%29-CT-06810/1221368200/,Belimo,"Danbury, CT, US",2024-11-07,,direct_data,yearly,80000.0,95000.0,USD,False,,,,https://www.indeed.com/cmp/Belimo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c0917b0050941ac38ca336133c542e0a,http://belimo.com,,"1,001 to 5,000",Decline to state,"Belimo is the global market leader in the development, production, and sales of field devices for the energy-efficient control of HVAC systems. We employ approx. 2,000 people in over 80 countries. ",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,654,0,87500.0,,Other,Incorrect
in-fba894927f93eac5,indeed,https://www.indeed.com/viewjob?jk=fba894927f93eac5,https://fcpeuro.applytojob.com/apply/YBEOrtr42F/Sr-Technical-Business-Analyst?source=INDE&~,FCP EURO,"Remote, US",2024-11-19,fulltime,direct_data,yearly,85000.0,130000.0,USD,True,,,,https://www.indeed.com/cmp/Fcp-Euro,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e2946957d888b226d96df95267e8d23f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,361,1,107500.0,,Other,Incorrect
in-fbb3921688b900ef,indeed,https://www.indeed.com/viewjob?jk=fbb3921688b900ef,https://ally.avature.net/careers/JobDetail/Senior-Analyst-Business-Systems-Development-Workday-Payroll-Benefits/13063,Ally Financial,"Charlotte, NC, US",2024-11-18,fulltime,direct_data,yearly,70000.0,120000.0,USD,True,,work@ally.com,,https://www.indeed.com/cmp/Ally-Financial,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db07ffb0bbdea9f5a3ddf96bc7f98c7e,http://www.ally.com,"Detroit, MI","10,000+",$5B to $10B (USD),"As a customer-centric company with passionate customer service and innovative financial solutions, we are relentlessly focused on “Doing it Right” and being a trusted financial-services provider.",,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,383,1,95000.0,,Other,Incorrect
in-fbc239e66654da4d,indeed,https://www.indeed.com/viewjob?jk=fbc239e66654da4d,https://careers.bge.com/jobs/21765/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Baltimore Gas & Electric,"Plymouth Meeting, PA, US",2024-11-21,fulltime,direct_data,yearly,64800.0,97200.0,USD,False,,,Energy And Utilities,https://www.indeed.com/cmp/Baltimore-Gas-&-Electric,,https://www.bge.com,"Baltimore, MD","1,001 to 5,000",$1B to $5B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Analyst,0,466,0,81000.0,,Analyst,Incorrect
in-fc3419bd012977af,indeed,https://www.indeed.com/viewjob?jk=fc3419bd012977af,https://www.governmentjobs.com/careers/casselberry/jobs/4734279/utilities-business-analyst-i,"City of Casselberry, FL","Casselberry, FL, US",2024-11-19,fulltime,direct_data,hourly,27.0,34.0,USD,False,,,Government,"https://www.indeed.com/cmp/City-of-Casselberry,-Fl",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d03d209af83436c48d5d2278190cb673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,728,0,30.5,Other,Other,Correct
in-fc4ca6879d7cca14,indeed,https://www.indeed.com/viewjob?jk=fc4ca6879d7cca14,https://jascl.breezy.hr/p/4b7e112ab637-gdp-quality-manager?source=indeed,JAS Contract logistics,"Harrisburg, PA, US",2024-11-01,fulltime,direct_data,yearly,90701.0,114848.0,USD,False,,,,https://www.indeed.com/cmp/Jas-Contract-Logistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,684,0,102774.5,,Other,Incorrect
in-fc821dc725dab64b,indeed,https://www.indeed.com/viewjob?jk=fc821dc725dab64b,https://app.jobvite.com/CompanyJobs/Job.aspx?j=oWWOufwU&loc=C2H9Xfwz&s=Indeed,Tyler Technologies,"Plano, TX, US",2024-11-21,,direct_data,yearly,69789.0,88369.0,USD,False,,,,https://www.indeed.com/cmp/Tyler-Technologies-29572f8d,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0ab4aded708ddde71411f9fabe0add22,http://www.tylertech.com,"Plano, TX","5,001 to 10,000",$100M to $500M (USD),"We empower the public sector to create smarter, safer, and stronger communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,513,0,79079.0,,Other,Incorrect
in-fcc22cde5255320e,indeed,https://www.indeed.com/viewjob?jk=fcc22cde5255320e,https://www.kaiserpermanentejobs.org/job/-/-/641/73265176400,Kaiser Permanente,"Riverside, CA, US",2024-11-20,fulltime,direct_data,yearly,101700.0,131560.0,USD,False,,,,https://www.indeed.com/cmp/Kaiser-Permanente,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d303fcd409d6e3d6c4b57ac72f8232db,http://www.kaiserpermanentejobs.org,"Oakland, CA","10,000+",more than $10B (USD),"As the nation’s leading not-for-profit health plan, we proudly serve 11+ million members from 600+ locations in 8 states and D.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,729,0,116630.0,,Other,Incorrect
in-fcd737191691f3a0,indeed,https://www.indeed.com/viewjob?jk=fcd737191691f3a0,https://billingsclinic.csod.com/ux/ats/careersite/1/home/requisition/8867?c=billingsclinic,Billings Clinic,"Billings, MT, US",2024-11-19,perdiem,direct_data,hourly,17.0,21.0,USD,False,,,,https://www.indeed.com/cmp/Billings-Clinic,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9d01dc0dfd10400f7cb46fdb31203584,https://www.billingsclinic.com,"Billings, MT","1,001 to 5,000",$500M to $1B (USD),"Billings Clinic is Montana’s largest health care system serving Montana, Wyoming and the western Dakotas. We are a not-for-profit organization led by a physician CEO.",,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,512,0,19.0,,Other,Incorrect
in-fd1d857e37fd1809,indeed,https://www.indeed.com/viewjob?jk=fd1d857e37fd1809,https://careers-ice.icims.com/jobs/9165/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Intercontinental Exchange,"Atlanta, GA, US",2024-11-20,fulltime,direct_data,yearly,84606.0,107130.0,USD,True,,,,https://www.indeed.com/cmp/Intercontinental-Exchange,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/42704e2714f524cdc72b5d7c2db7d317,http://www.intercontinentalexchange.com,"Atlanta, GA","5,001 to 10,000",$5B to $10B (USD),"Intercontinental Exchange, Inc. (ICE) is an American network of exchanges and clearing houses for financial and commodity markets.",,,,,,,,,,,,,,,,,,,,,,,,,,,4,Other,2,424,1,95868.0,,Other,Incorrect
in-fd373b09184ec71f,indeed,https://www.indeed.com/viewjob?jk=fd373b09184ec71f,https://careers.peraton.com/jobs/security-operations-center-soc-analyst-stennis-space-center-mississippi-152285-jobs--cyber-security--,Peraton,"Stennis Space Center, MS, US",2024-11-20,fulltime,direct_data,yearly,51000.0,82000.0,USD,True,,,,https://www.indeed.com/cmp/Peraton,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/17f78018a9eb9d3f0c36b62451243f5c,http://www.peraton.com,"Reston, VA","10,000+",$5B to $10B (USD),"We're a national security company doing the can't be done, and want you to join us in solving interconnected challenges.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,730,1,66500.0,,Other,Incorrect
in-fd8e443c03305f7c,indeed,https://www.indeed.com/viewjob?jk=fd8e443c03305f7c,https://transwestern.wd1.myworkdayjobs.com/TWCareers/job/Atlanta-GA/Financial-Operations-Analyst_R0005121,Transwestern,"Atlanta, GA, US",2024-11-20,fulltime,direct_data,yearly,85000.0,90000.0,USD,False,,,,https://www.indeed.com/cmp/Transwestern,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a6f2c39f5adae38054b58da3dad012bf,http://www.transwestern.com,"Houston, TX","1,001 to 5,000",$100M to $500M (USD),We do business differently by empowering our team members with the resources and independence to deliver extraordinary results.,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,424,0,87500.0,,Other,Incorrect
in-fd9db6ff749d372c,indeed,https://www.indeed.com/viewjob?jk=fd9db6ff749d372c,https://www.governmentjobs.com/careers/washington/hca/jobs/4734829/community-health-connector-maps3-mpd-project,Washington State Health Care Authority,"Olympia, WA, US",2024-11-19,"parttime, fulltime",direct_data,yearly,67716.0,91068.0,USD,False,,"HCAjobs@hca.wa.gov, lisa.fleming@hca.wa.gov",,https://www.indeed.com/cmp/Washington-State-Health-Care-Authority,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6e68a3de7d488198202f2abc1205e273,https://www.hca.wa.gov,Olympia,"1,001 to 5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,375,0,79392.0,,Other,Incorrect
in-fda864d3ad24b534,indeed,https://www.indeed.com/viewjob?jk=fda864d3ad24b534,http://www.indeed.com/job/pc-insurance-business-analyst-fda864d3ad24b534,Boston Technology,"Woodbridge, NJ, US",2024-11-21,fulltime,direct_data,hourly,50.0,55.0,USD,False,,,,https://www.indeed.com/cmp/Boston-Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,731,0,52.5,Other,Other,Correct
in-fdb9e83f11413da8,indeed,https://www.indeed.com/viewjob?jk=fdb9e83f11413da8,https://htlf.wd1.myworkdayjobs.com/en-US/Heartland-Careers/job/Dubuque-Iowa---Locust-Street/Operations-Quality-Analyst_24-0637-2,HTLF,"Dubuque, IA, US",2024-11-20,fulltime,direct_data,yearly,51090.0,66417.0,USD,False,,,Banks And Financial Services,https://www.indeed.com/cmp/Htlf,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/22e3862e7748f4f206220478e84da337,https://www.htlf.com/,"1301 Central Avenue, Dubuque, IA 52001","1,001 to 5,000",$1B to $5B (USD),We are a diversified financial services company offering uniquely different banking solutions for business and consumer clients.,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,732,0,58753.5,,Other,Incorrect
in-fdc593020dac12b5,indeed,https://www.indeed.com/viewjob?jk=fdc593020dac12b5,https://jobs.uc.edu/job/Cincinnati-Business-Systems-Analyst-2-ERP%2C-Digital-Technology-Solutions-OH-45201/1234586200/?feedId=130800&utm_source=Indeed&utm_campaign=UC_Indeed,University Of Cincinnati,"Cincinnati, OH, US",2024-11-19,fulltime,direct_data,yearly,57787.0,73172.0,USD,False,,jobs@uc.edu,Education And Schools,https://www.indeed.com/cmp/University-of-Cincinnati,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/802e61331ed75f991767742e6ee94327,https://www.uc.edu/,"Cincinnati, OH","10,000+",$1B to $5B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,722,0,65479.5,Other,Other,Correct
in-fde0cfb2349ea79a,indeed,https://www.indeed.com/viewjob?jk=fde0cfb2349ea79a,http://www.indeed.com/job/sap-business-analyst-fde0cfb2349ea79a,System Soft Technologies,"Simi Valley, CA, US",2024-11-21,contract,direct_data,hourly,60.0,70.0,USD,False,,,,https://www.indeed.com/cmp/System-Soft-Technologies-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,733,0,65.0,,Other,Incorrect
in-fdfc8ef2abc8105c,indeed,https://www.indeed.com/viewjob?jk=fdfc8ef2abc8105c,https://careers.microsoft.com/us/en/job/1787210/Business-Program-Manager-Finance-Cost-Analyst?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed,Microsoft,"Redmond, WA, US",2024-11-19,fulltime,direct_data,yearly,94600.0,200500.0,USD,False,,,Internet And Software,https://www.indeed.com/cmp/Microsoft,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/88813b3f866a5b58c9685073e3b87e05,http://www.microsoft.com/,"One Microsoft Way Redmond, Washington 98052-6399","10,000+",more than $10B (USD),Our mission is to empower every person and every organization on the planet to achieve more.,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,451,0,147550.0,,Other,Incorrect
in-fe00e6658fcec69e,indeed,https://www.indeed.com/viewjob?jk=fe00e6658fcec69e,http://www.indeed.com/job/sr-healthcare-business-analyst-fe00e6658fcec69e,"TWC Global Services, LLC","South San Francisco, CA, US",2024-11-20,contract,direct_data,hourly,60.0,65.0,USD,True,,,,"https://www.indeed.com/cmp/Twc-Global-Services,-LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,734,1,62.5,,Other,Incorrect
in-fe0c90968f72cc58,indeed,https://www.indeed.com/viewjob?jk=fe0c90968f72cc58,https://gaig.wd1.myworkdayjobs.com/GAIG_External/job/Cincinnati-OH-USA/Business-Analyst-Intern-Summer-2025---IT-Services_R6777,Great American Insurance Group,"Cincinnati, OH, US",2024-11-21,parttime,direct_data,yearly,39228.0,49672.0,USD,False,,,,https://www.indeed.com/cmp/Great-American-Insurance-Group,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a7a7c6fa7ad81b176ab2cff5dfac37a8,http://www.greatamericaninsurance.com,"Cincinnati, OH","5,001 to 10,000",$1B to $5B (USD),"Great American Insurance Group helps businesses secure a healthy financial future. Through our Property & Casualty Group, we insure specialty business from long-haul trucking companies to millions",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,722,0,44450.0,,Other,Incorrect
in-fe1c5fbf0e5be575,indeed,https://www.indeed.com/viewjob?jk=fe1c5fbf0e5be575,http://www.indeed.com/job/sr-business-analyst-modern-requirementsjira-fe1c5fbf0e5be575,Gejits Infotech Inc,"Austin, TX, US",2024-11-20,"fulltime, contract",direct_data,hourly,90.0,100.0,USD,False,,,,https://www.indeed.com/cmp/Gejits-Infotech-Inc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,416,0,95.0,,Other,Incorrect
in-fe7796575a3a2cd1,indeed,https://www.indeed.com/viewjob?jk=fe7796575a3a2cd1,https://app.jobvite.com/CompanyJobs/Job.aspx?j=ot0Rufwy&loc=C5MvWfw2&s=Indeed,"Dewolff, Boberg & Associates","Grand Prairie, TX, US",2024-11-20,fulltime,direct_data,yearly,78132.0,98932.0,USD,False,,,Consulting And Business Services,"https://www.indeed.com/cmp/Dewolff,-Boberg-&-Associates",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a12f71539a6c1aa3ee4c1163851d5e2c,https://www.dbaresults.com,"Dallas, TX",51 to 200,$5M to $25M (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,735,0,88532.0,Other,Other,Correct
in-fee385f332c9ce91,indeed,https://www.indeed.com/viewjob?jk=fee385f332c9ce91,https://recruiting.adp.com/srccsh/public/RTI.home?r=5001085081400&c=1138141&d=HoistCareerSite&rb=INDEED,TACG/TICA – Toyota Industries Group,"East Chicago, IN, US",2024-11-20,,direct_data,yearly,51959.0,65791.0,USD,False,,,Auto,https://www.indeed.com/cmp/Tacg-Tica-Toyota-Industries-Group,,http://toyotacompressor.com/,"1000 Valentine Industrial Parkway
Pendergrass, GA 30567","1,001 to 5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,538,0,58875.0,,Other,Incorrect
in-ff00a56d66914e9f,indeed,https://www.indeed.com/viewjob?jk=ff00a56d66914e9f,https://jobs.smartrecruiters.com/TheWonderfulCompany/744000027694477-sales-finance-analyst,Pom Wonderful,"Los Angeles, CA, US",2024-11-20,fulltime,direct_data,yearly,75000.0,90000.0,USD,True,,,,https://www.indeed.com/cmp/Pom-Wonderful,,https://www.pomwonderful.com,"Los Angeles, CA",201 to 500,$500M to $1B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,377,1,82500.0,,Other,Incorrect
in-ff09e53d34ebcb3c,indeed,https://www.indeed.com/viewjob?jk=ff09e53d34ebcb3c,http://www.indeed.com/job/data-analyst-ff09e53d34ebcb3c,Cognize tech solutions,"Remote, US",2024-11-20,"parttime, fulltime",direct_data,yearly,65000.0,80000.0,USD,True,,,,https://www.indeed.com/cmp/Cognize-Tech-Solutions-3,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2017747b501ac49cb195827a9ad81583,https://www.cognizetechsolutions.com/,"34 Western Ave
APT 5 Ewing, NJ-08618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Analyst,0,361,1,72500.0,Other,Analyst,Incorrect
in-ff0bd66f67e91828,indeed,https://www.indeed.com/viewjob?jk=ff0bd66f67e91828,http://www.indeed.com/job/black-business-hub-liaison-ff0bd66f67e91828,Madison Black Chamber of Commerce,"Madison, WI, US",2024-11-21,fulltime,direct_data,yearly,55000.0,75000.0,USD,True,,,,https://www.indeed.com/cmp/Madison-Black-Chamber-of-Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,465,1,65000.0,,Other,Incorrect
in-ff546a47d4823d9c,indeed,https://www.indeed.com/viewjob?jk=ff546a47d4823d9c,https://careers-lgamerica.icims.com/jobs/3104/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Legal & General America,US,2024-11-19,fulltime,direct_data,yearly,104300.0,143450.0,USD,True,,,,https://www.indeed.com/cmp/Legal-&-General-America,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/31d3afd861b98a73caabec1a73f7c7f7,https://www.lgamerica.com,"Frederick, MD","501 to 1,000",$500M to $1B (USD),"At Legal & General America, we’re on a mission to provide affordable financial protection to Americans.",,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,386,1,123875.0,,Other,Incorrect
in-ff5c8af1ea89d9ce,indeed,https://www.indeed.com/viewjob?jk=ff5c8af1ea89d9ce,https://recruiting2.ultipro.com/HGP1000HGP/JobBoard/c1d14150-7a97-4562-9636-a6a4330cf653/OpportunityDetail?opportunityId=fd109390-4e28-4baa-870c-80dd08a2ba08&postingId=4e06d62c-dc6f-4eeb-aa30-02e9ab1f53ea,Oldcastle BuildingEnvelope,"TX, US",2024-11-21,fulltime,direct_data,yearly,64089.0,81151.0,USD,True,,,,https://www.indeed.com/cmp/Old-Castle-Building-Envelope,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cc3eee85c918718356ac57463879adc7,http://www.obe.com,"Dallas, TX","5,001 to 10,000",$1B to $5B (USD),"At Oldcastle BuildingEnvelope®, we believe the work of our 7,000+ employees across six countries and in three continents, truly matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,736,1,72620.0,,Other,Incorrect
in-ff6f7724c9107ca6,indeed,https://www.indeed.com/viewjob?jk=ff6f7724c9107ca6,https://jobs.talemetry.com/coned/jobs/apply?job_list_id=9331&returnUrl=https%3A%2F%2Fejcu.fa.us6.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX%2Frequisitions%2Fpreview%2F1482%2Fapply%2Femail&tm_job=1482&tm_event=view&tm_company=2407,Con Edison,US,2024-11-20,,direct_data,yearly,95000.0,130000.0,USD,False,,,Energy And Utilities,https://www.indeed.com/cmp/Con-Edison,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/12c7ed77234bf928c519ef7a53bbb38a,https://www.coned.com,"4 Irving Place
New York, New York 10003","10,000+",more than $10B (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,386,0,112500.0,,Other,Incorrect
in-ff7aef8382713d55,indeed,https://www.indeed.com/viewjob?jk=ff7aef8382713d55,https://usource.ripplehire.com/candidate/?token=xHQWoFn4C242POo7xMpH&source=CAREERSITE#detail/job/28262,UST,"Frisco, TX, US",2024-11-19,fulltime,direct_data,yearly,70000.0,107000.0,USD,True,,,,https://www.indeed.com/cmp/Ust-2,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/07ea3746bef405d42fc8185242f1222b,https://www.ust.com/,"Aliso Viejo, CA","10,000+",Decline to state,UST is a global digital transformations solutions provider.,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,422,1,88500.0,,Other,Incorrect
zr--17RLp2_Ba8NYUBYPNpi1w,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-17RLp2_Ba8NYUBYPNpi1w,,UNITE HERE HEALTH,"North Las Vegas, NV, USA",2024-11-21,fulltime,direct_data,yearly,72600.0,90800.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,739,-1,81700.0,Other,Other,Correct
zr--FnlBG8Jpen8KaMUtAEUyw,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-FnlBG8Jpen8KaMUtAEUyw,,WPS Health Solutions,"Madison, WI, USA",2024-11-17,,direct_data,yearly,90000.0,112000.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,741,-1,101000.0,Other,Other,Correct
zr--H4NLVFW8Se5a3LqdB--2Q,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-H4NLVFW8Se5a3LqdB--2Q,,UnitedHealth Group,"Gardena, CA, USA",2024-11-21,,direct_data,yearly,70200.0,137800.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Other,2,742,-1,104000.0,Other,Other,Correct
zr--_V6H7Orn1Ney5thbsM0gw,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-_V6H7Orn1Ney5thbsM0gw,,Sierra Nevada Corporation,"Sparks, NV, USA",2024-11-20,,direct_data,hourly,18.0,31.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,744,-1,24.5,,Other,Incorrect
zr--_y3p5fvihQ2TOZABf2ygg,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-_y3p5fvihQ2TOZABf2ygg,,Banner Health,"Remote, OR, USA",2024-11-19,,direct_data,hourly,30.0,50.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,745,-1,40.0,,Other,Incorrect
zr--i7yKOz7eo5cUvEwhG15Ww,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-i7yKOz7eo5cUvEwhG15Ww,,University of Montana / Helena College / University of Montana Western,"Missoula, MT, USA",2024-11-19,,direct_data,hourly,26.0,26.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,746,-1,26.0,Other,Other,Correct
zr--pf4e1DFOm8bs00Bq4FqVw,zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=-pf4e1DFOm8bs00Bq4FqVw,,Vagaro,"Pleasanton, CA, USA",2024-11-22,,direct_data,yearly,150000.0,205000.0,USD,,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Other,2,747,-1,177500.0,,Other,Incorrect
